x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
341.0,200.0,0.0,pial
348.0,200.0,0.0,pial
355.0,200.0,0.0,pial
362.0,200.0,0.0,pial
369.0,200.0,0.0,pial
376.0,200.0,0.0,pial
383.0,200.0,0.0,pial
390.0,200.0,0.0,pial
397.0,200.0,0.0,pial
7.0,191.0,0.0,pial
14.0,191.0,0.0,pial
21.0,191.0,0.0,pial
28.0,191.0,0.0,pial
35.0,191.0,0.0,pial
42.0,191.0,0.0,pial
49.0,191.0,0.0,pial
56.0,191.0,0.0,pial
63.0,191.0,0.0,pial
70.0,191.0,0.0,pial
77.0,191.0,0.0,pial
84.0,191.0,0.0,pial
91.0,191.0,0.0,pial
98.0,191.0,0.0,pial
105.0,191.0,0.0,pial
112.0,191.0,0.0,pial
119.0,191.0,0.0,pial
126.0,191.0,0.0,pial
133.0,191.0,0.0,pial
140.0,191.0,0.0,pial
147.0,191.0,0.0,pial
154.0,191.0,0.0,pial
161.0,191.0,0.0,pial
168.0,191.0,0.0,pial
175.0,191.0,0.0,pial
182.0,191.0,0.0,pial
189.0,191.0,0.0,pial
196.0,191.0,0.0,pial
203.0,191.0,0.0,pial
210.0,191.0,0.0,pial
217.0,191.0,0.0,pial
224.0,191.0,0.0,pial
231.0,191.0,0.0,pial
238.0,191.0,0.0,pial
245.0,191.0,0.0,pial
252.0,191.0,0.0,pial
259.0,191.0,0.0,pial
266.0,191.0,0.0,pial
273.0,191.0,0.0,pial
280.0,191.0,0.0,pial
287.0,191.0,0.0,pial
294.0,191.0,0.0,pial
301.0,191.0,0.0,pial
308.0,191.0,0.0,pial
315.0,191.0,0.0,pial
322.0,191.0,0.0,pial
329.0,191.0,0.0,pial
336.0,191.0,0.0,pial
343.0,191.0,0.0,pial
350.0,191.0,0.0,pial
357.0,191.0,0.0,pial
364.0,191.0,0.0,pial
371.0,191.0,0.0,pial
378.0,191.0,0.0,pial
385.0,191.0,0.0,pial
392.0,191.0,0.0,pial
399.0,191.0,0.0,pial
12.0,183.0,0.0,pial
19.0,183.0,0.0,pial
26.0,183.0,0.0,pial
33.0,183.0,0.0,pial
40.0,183.0,0.0,pial
47.0,183.0,0.0,pial
54.0,183.0,0.0,pial
61.0,183.0,0.0,pial
68.0,183.0,0.0,pial
75.0,183.0,0.0,pial
82.0,183.0,0.0,pial
89.0,183.0,0.0,pial
96.0,183.0,0.0,pial
103.0,183.0,0.0,pial
110.0,183.0,0.0,pial
117.0,183.0,0.0,pial
124.0,183.0,0.0,pial
131.0,183.0,0.0,pial
138.0,183.0,0.0,pial
145.0,183.0,0.0,pial
152.0,183.0,0.0,pial
159.0,183.0,0.0,pial
166.0,183.0,0.0,pial
173.0,183.0,0.0,pial
180.0,183.0,0.0,pial
187.0,183.0,0.0,pial
194.0,183.0,0.0,pial
201.0,183.0,0.0,pial
208.0,183.0,0.0,pial
215.0,183.0,0.0,pial
222.0,183.0,0.0,pial
229.0,183.0,0.0,pial
236.0,183.0,0.0,pial
243.0,183.0,0.0,pial
250.0,183.0,0.0,pial
257.0,183.0,0.0,pial
264.0,183.0,0.0,pial
271.0,183.0,0.0,pial
278.0,183.0,0.0,pial
285.0,183.0,0.0,pial
292.0,183.0,0.0,pial
299.0,183.0,0.0,pial
306.0,183.0,0.0,pial
313.0,183.0,0.0,pial
320.0,183.0,0.0,pial
327.0,183.0,0.0,pial
334.0,183.0,0.0,pial
341.0,183.0,0.0,pial
348.0,183.0,0.0,pial
355.0,183.0,0.0,pial
362.0,183.0,0.0,pial
369.0,183.0,0.0,pial
376.0,183.0,0.0,pial
383.0,183.0,0.0,pial
390.0,183.0,0.0,pial
397.0,183.0,0.0,pial
2.3011010876258817,42.65,0.0,subplate
9.68176174020141,42.65,0.0,subplate
17.062422392776938,42.65,0.0,subplate
24.443083045352466,42.65,0.0,subplate
31.823743697927995,42.65,0.0,subplate
39.20440435050352,42.65,0.0,subplate
46.58506500307905,42.65,0.0,subplate
53.96572565565458,42.65,0.0,subplate
61.34638630823011,42.65,0.0,subplate
68.72704696080564,42.65,0.0,subplate
76.10770761338117,42.65,0.0,subplate
83.4883682659567,42.65,0.0,subplate
90.86902891853222,42.65,0.0,subplate
98.24968957110775,42.65,0.0,subplate
105.63035022368328,42.65,0.0,subplate
113.01101087625881,42.65,0.0,subplate
120.39167152883434,42.65,0.0,subplate
127.77233218140987,42.65,0.0,subplate
135.1529928339854,42.65,0.0,subplate
142.53365348656092,42.65,0.0,subplate
149.91431413913645,42.65,0.0,subplate
157.29497479171198,42.65,0.0,subplate
164.6756354442875,42.65,0.0,subplate
172.05629609686304,42.65,0.0,subplate
179.43695674943856,42.65,0.0,subplate
186.8176174020141,42.65,0.0,subplate
194.19827805458962,42.65,0.0,subplate
201.57893870716515,42.65,0.0,subplate
208.95959935974068,42.65,0.0,subplate
216.3402600123162,42.65,0.0,subplate
223.72092066489174,42.65,0.0,subplate
231.10158131746726,42.65,0.0,subplate
238.4822419700428,42.65,0.0,subplate
245.86290262261832,42.65,0.0,subplate
253.24356327519385,42.65,0.0,subplate
260.6242239277694,42.65,0.0,subplate
268.00488458034494,42.65,0.0,subplate
275.38554523292044,42.65,0.0,subplate
282.76620588549594,42.65,0.0,subplate
290.1468665380715,42.65,0.0,subplate
297.52752719064705,42.65,0.0,subplate
304.90818784322255,42.65,0.0,subplate
312.28884849579805,42.65,0.0,subplate
319.6695091483736,42.65,0.0,subplate
327.05016980094916,42.65,0.0,subplate
334.43083045352466,42.65,0.0,subplate
341.81149110610016,42.65,0.0,subplate
349.1921517586757,42.65,0.0,subplate
356.5728124112513,42.65,0.0,subplate
363.9534730638268,42.65,0.0,subplate
371.3341337164023,42.65,0.0,subplate
378.71479436897783,42.65,0.0,subplate
386.0954550215534,42.65,0.0,subplate
393.4761156741289,42.65,0.0,subplate
400.8567763267044,42.65,0.0,subplate
408.23743697927995,42.65,0.0,subplate
4.761321305151057,49.041839593910986,0.0,subplate
12.141981957726586,49.041839593910986,0.0,subplate
19.522642610302114,49.041839593910986,0.0,subplate
26.903303262877643,49.041839593910986,0.0,subplate
34.28396391545317,49.041839593910986,0.0,subplate
41.6646245680287,49.041839593910986,0.0,subplate
49.04528522060423,49.041839593910986,0.0,subplate
56.42594587317976,49.041839593910986,0.0,subplate
63.806606525755285,49.041839593910986,0.0,subplate
71.18726717833081,49.041839593910986,0.0,subplate
78.56792783090634,49.041839593910986,0.0,subplate
85.94858848348187,49.041839593910986,0.0,subplate
93.3292491360574,49.041839593910986,0.0,subplate
100.70990978863293,49.041839593910986,0.0,subplate
108.09057044120846,49.041839593910986,0.0,subplate
115.47123109378398,49.041839593910986,0.0,subplate
122.85189174635951,49.041839593910986,0.0,subplate
130.23255239893504,49.041839593910986,0.0,subplate
137.61321305151057,49.041839593910986,0.0,subplate
144.9938737040861,49.041839593910986,0.0,subplate
152.37453435666163,49.041839593910986,0.0,subplate
159.75519500923716,49.041839593910986,0.0,subplate
167.13585566181268,49.041839593910986,0.0,subplate
174.5165163143882,49.041839593910986,0.0,subplate
181.89717696696374,49.041839593910986,0.0,subplate
189.27783761953927,49.041839593910986,0.0,subplate
196.6584982721148,49.041839593910986,0.0,subplate
204.03915892469033,49.041839593910986,0.0,subplate
211.41981957726586,49.041839593910986,0.0,subplate
218.80048022984138,49.041839593910986,0.0,subplate
226.1811408824169,49.041839593910986,0.0,subplate
233.56180153499244,49.041839593910986,0.0,subplate
240.94246218756797,49.041839593910986,0.0,subplate
248.3231228401435,49.041839593910986,0.0,subplate
255.70378349271903,49.041839593910986,0.0,subplate
263.0844441452946,49.041839593910986,0.0,subplate
270.4651047978701,49.041839593910986,0.0,subplate
277.8457654504456,49.041839593910986,0.0,subplate
285.22642610302114,49.041839593910986,0.0,subplate
292.6070867555967,49.041839593910986,0.0,subplate
299.9877474081722,49.041839593910986,0.0,subplate
307.3684080607477,49.041839593910986,0.0,subplate
314.74906871332325,49.041839593910986,0.0,subplate
322.1297293658988,49.041839593910986,0.0,subplate
329.5103900184743,49.041839593910986,0.0,subplate
336.8910506710498,49.041839593910986,0.0,subplate
344.27171132362537,49.041839593910986,0.0,subplate
351.6523719762009,49.041839593910986,0.0,subplate
359.0330326287764,49.041839593910986,0.0,subplate
366.4136932813519,49.041839593910986,0.0,subplate
373.7943539339275,49.041839593910986,0.0,subplate
381.17501458650304,49.041839593910986,0.0,subplate
388.55567523907854,49.041839593910986,0.0,subplate
395.93633589165404,49.041839593910986,0.0,subplate
403.3169965442296,49.041839593910986,0.0,subplate
2.3011010876258817,55.433679187821966,0.0,subplate
9.68176174020141,55.433679187821966,0.0,subplate
17.062422392776938,55.433679187821966,0.0,subplate
24.443083045352466,55.433679187821966,0.0,subplate
31.823743697927995,55.433679187821966,0.0,subplate
39.20440435050352,55.433679187821966,0.0,subplate
46.58506500307905,55.433679187821966,0.0,subplate
53.96572565565458,55.433679187821966,0.0,subplate
61.34638630823011,55.433679187821966,0.0,subplate
68.72704696080564,55.433679187821966,0.0,subplate
76.10770761338117,55.433679187821966,0.0,subplate
83.4883682659567,55.433679187821966,0.0,subplate
90.86902891853222,55.433679187821966,0.0,subplate
98.24968957110775,55.433679187821966,0.0,subplate
105.63035022368328,55.433679187821966,0.0,subplate
113.01101087625881,55.433679187821966,0.0,subplate
120.39167152883434,55.433679187821966,0.0,subplate
127.77233218140987,55.433679187821966,0.0,subplate
135.1529928339854,55.433679187821966,0.0,subplate
142.53365348656092,55.433679187821966,0.0,subplate
149.91431413913645,55.433679187821966,0.0,subplate
157.29497479171198,55.433679187821966,0.0,subplate
164.6756354442875,55.433679187821966,0.0,subplate
172.05629609686304,55.433679187821966,0.0,subplate
179.43695674943856,55.433679187821966,0.0,subplate
186.8176174020141,55.433679187821966,0.0,subplate
194.19827805458962,55.433679187821966,0.0,subplate
201.57893870716515,55.433679187821966,0.0,subplate
208.95959935974068,55.433679187821966,0.0,subplate
216.3402600123162,55.433679187821966,0.0,subplate
223.72092066489174,55.433679187821966,0.0,subplate
231.10158131746726,55.433679187821966,0.0,subplate
238.4822419700428,55.433679187821966,0.0,subplate
245.86290262261832,55.433679187821966,0.0,subplate
253.24356327519385,55.433679187821966,0.0,subplate
260.6242239277694,55.433679187821966,0.0,subplate
268.00488458034494,55.433679187821966,0.0,subplate
275.38554523292044,55.433679187821966,0.0,subplate
282.76620588549594,55.433679187821966,0.0,subplate
290.1468665380715,55.433679187821966,0.0,subplate
297.52752719064705,55.433679187821966,0.0,subplate
304.90818784322255,55.433679187821966,0.0,subplate
312.28884849579805,55.433679187821966,0.0,subplate
319.6695091483736,55.433679187821966,0.0,subplate
327.05016980094916,55.433679187821966,0.0,subplate
334.43083045352466,55.433679187821966,0.0,subplate
341.81149110610016,55.433679187821966,0.0,subplate
349.1921517586757,55.433679187821966,0.0,subplate
356.5728124112513,55.433679187821966,0.0,subplate
363.9534730638268,55.433679187821966,0.0,subplate
371.3341337164023,55.433679187821966,0.0,subplate
378.71479436897783,55.433679187821966,0.0,subplate
386.0954550215534,55.433679187821966,0.0,subplate
393.4761156741289,55.433679187821966,0.0,subplate
400.8567763267044,55.433679187821966,0.0,subplate
408.23743697927995,55.433679187821966,0.0,subplate
